age,sex,bmi,weight
22,0,18.29622346,1
23,0,18.29609113,1
21,1,18.29597648,1
26,0,18.29575065,1
26,1,18.29572072,1
31,0,18.29551909,1
31,0,18.29542185,1
34,1,18.29521349,1
34,0,18.29486831,1
31,1,18.29485511,1
33,0,18.29471892,1
28,0,18.29461914,1
34,1,18.29405058,1
18,1,18.29392597,1
24,0,18.29377762,1
33,1,18.29354791,1
28,1,18.29347688,1
32,1,18.29336135,1
23,1,18.29335473,1
23,1,18.29328118,1
29,0,18.2930673,1
28,0,18.29257956,1
21,0,18.29239081,1
19,0,18.29179709,1
29,0,18.29179582,1
26,0,18.2917532,1
27,1,18.29172738,1
23,1,18.29165668,1
29,1,18.2911051,1
23,0,18.29089016,1
19,0,18.29079709,1
30,0,18.2902643,1
34,0,18.29025313,1
21,0,18.28954569,1
22,1,18.28914715,1
19,0,18.28893619,1
34,1,18.28877033,1
30,0,18.28874532,1
32,1,18.28840765,1
27,1,18.2881646,1
22,1,18.28793198,1
32,0,18.28787083,1
33,0,18.28721527,1
22,1,18.28707857,1
33,1,18.28689571,1
25,0,18.2865491,1
20,0,18.2863,1
23,0,18.2861802,1
20,1,18.28597405,1
33,1,18.28597016,1
28,0,18.28596592,1
19,1,18.28590911,1
25,0,18.2854868,1
34,0,18.28530618,1
31,1,18.28464704,1
35,1,18.28433141,1
21,1,18.28413493,1
18,1,18.28406102,1
18,0,18.28389509,1
25,1,18.28373687,1
35,0,18.28328474,1
22,1,18.28326588,1
21,0,18.28286004,1
34,1,18.28280595,1
18,1,18.28279245,1
20,1,18.28256677,1
24,0,18.28254552,1
25,1,18.28235716,1
18,1,18.28211459,1
33,0,18.28170892,1
32,0,18.28162652,1
25,0,18.28145726,1
31,0,18.28145345,1
24,0,18.28100673,1
31,0,18.28098506,1
27,0,18.28078935,1
29,1,18.28077894,1
28,0,18.28032935,1
26,1,18.28014968,1
25,1,18.27995779,1
32,1,18.27989325,1
20,0,18.27984323,1
34,0,18.27963145,1
29,1,18.27948633,1
28,1,18.27850069,1
20,1,18.2783594,1
27,0,18.27835043,1
33,0,18.27833496,1
30,1,18.27813614,1
24,0,18.27803232,1
25,1,18.27787828,1
31,1,18.27773322,1
26,0,18.2777255,1
19,0,18.27761482,1
28,1,18.27727388,1
28,0,18.27724552,1
21,0,18.27710231,1
28,1,18.27709145,1
30,0,18.27702837,1
34,0,18.27692112,1
29,1,18.27608182,1
23,1,18.27598366,1
21,1,18.27586319,1
33,1,18.27550425,1
34,1,18.275407,1
30,0,18.27540615,1
19,0,18.27539431,1
21,0,18.27532128,1
18,0,18.27529793,1
30,1,18.27520435,1
29,0,18.27500744,1
29,0,18.27474611,1
25,0,18.27467396,1
21,1,18.27466676,1
28,0,18.27451859,1
32,1,18.27424348,1
20,0,18.2740639,1
33,1,18.27402291,1
27,0,18.2740039,1
21,0,18.27366926,1
27,1,18.27345882,1
29,1,18.27340766,1
24,0,18.27340181,1
32,0,18.27333117,1
21,0,18.27325219,1
26,1,18.27313603,1
22,0,18.27313327,1
22,0,18.27294308,1
18,0,18.27271499,1
32,0,18.27257353,1
34,1,18.27215055,1
30,0,18.27203991,1
35,0,18.27194931,1
26,1,18.27191211,1
23,0,18.2717312,1
35,0,18.27134659,1
33,0,18.27115981,1
35,0,18.27082273,1
27,0,18.27049904,1
26,0,18.2703298,1
33,0,18.26977166,1
21,1,18.26947069,1
29,0,18.26933523,1
23,0,18.26909915,1
28,1,18.26909189,1
27,1,18.26895585,1
32,0,18.26889481,1
33,1,18.26877507,1
25,1,18.26866868,1
21,1,18.26861912,1
33,1,18.26844281,1
29,1,18.26841109,1
33,1,18.2683392,1
26,0,18.26826806,1
28,1,18.26815227,1
32,1,18.26794844,1
19,0,18.26789869,1
27,0,18.26787894,1
23,1,18.26779773,1
23,1,18.26775447,1
21,0,18.2677231,1
23,0,18.26762599,1
24,0,18.26759762,1
24,1,18.26731215,1
35,1,18.26711256,1
29,1,18.26687687,1
22,0,18.2668671,1
21,1,18.26664004,1
22,1,18.26615278,1
31,0,18.2661476,1
29,0,18.26549859,1
29,1,18.26494728,1
33,0,18.26477403,1
21,1,18.26475043,1
19,1,18.26403442,1
34,1,18.26402865,1
23,0,18.26402418,1
20,0,18.26373521,1
25,1,18.26373216,1
29,1,18.26367118,1
18,0,18.26358057,1
23,0,18.26347937,1
30,0,18.26331818,1
21,1,18.26309619,1
18,0,18.26307504,1
26,1,18.262915,1
19,1,18.26251348,1
32,0,18.26239893,1
28,0,18.2622268,1
33,1,18.26167008,1
33,1,18.26165876,1
22,0,18.26159857,1
19,0,18.26156382,1
22,0,18.2615398,1
27,0,18.26145554,1
24,1,18.26102858,1
18,1,18.2608325,1
27,1,18.26075172,1
33,1,18.2606779,1
26,1,18.26045741,1
20,0,18.2604004,1
20,0,18.26028476,1
27,1,18.26003464,1
35,1,18.25989742,1
34,0,18.25986552,1
35,1,18.25985378,1
24,0,18.25951003,1
35,0,18.25935902,1
24,1,18.25919093,1
22,1,18.25896873,1
31,0,18.25886593,1
35,1,18.25885416,1
25,1,18.25867613,1
22,1,18.25855754,1
34,0,18.25848101,1
35,0,18.25829494,1
29,1,18.2582499,1
31,1,18.25806004,1
18,1,18.25785856,1
33,0,18.25774939,1
27,1,18.25767776,1
29,1,18.25754457,1
23,1,18.25747882,1
31,0,18.25735141,1
21,1,18.25735003,1
21,0,18.25734244,1
31,1,18.25713033,1
18,1,18.25692242,1
29,0,18.25663115,1
23,1,18.25659658,1
18,1,18.25647839,1
31,0,18.25553036,1
33,0,18.25550283,1
33,1,18.25537474,1
19,1,18.25515771,1
35,1,18.25479443,1
28,1,18.25476927,1
21,1,18.25465601,1
18,1,18.25453543,1
28,0,18.25439092,1
21,0,18.2543111,1
35,1,18.25402885,1
21,1,18.25402585,1
35,1,18.25400179,1
22,0,18.25369161,1
22,0,18.25360815,1
19,0,18.25341019,1
25,1,18.25317819,1
25,1,18.25286139,1
27,0,18.25265989,1
22,1,18.2524677,1
21,1,18.25236693,1
18,0,18.25186536,1
18,1,18.25178374,1
35,1,18.25152056,1
33,1,18.25137006,1
28,0,18.25119394,1
28,1,18.25099276,1
21,1,18.25070857,1
24,1,18.2505534,1
22,0,18.2502924,1
30,0,18.25024097,1
22,1,18.25017932,1
24,0,18.25014902,1
20,1,18.25006541,1
24,0,18.25002296,1
28,0,18.24955188,1
25,0,18.24951128,1
35,1,18.24933427,1
29,1,18.24865207,1
21,1,18.24859454,1
28,1,18.24844832,1
32,1,18.24818658,1
26,0,18.24812623,1
27,0,18.24789329,1
26,0,18.24771616,1
34,0,18.24757119,1
34,1,18.24756707,1
30,0,18.24749107,1
24,1,18.24743302,1
33,0,18.24735312,1
19,0,18.24689612,1
19,0,18.24661643,1
20,0,18.2465704,1
33,0,18.24650547,1
22,1,18.24608998,1
34,1,18.24573728,1
23,0,18.24526361,1
28,0,18.24519866,1
35,0,18.24489655,1
34,1,18.24483059,1
23,1,18.24480523,1
30,1,18.24468084,1
19,1,18.24466313,1
26,1,18.24439441,1
34,0,18.2443787,1
28,0,18.243772,1
21,1,18.2431126,1
35,1,18.2428507,1
25,0,18.24260226,1
32,1,18.24253843,1
34,0,18.24252845,1
20,0,18.24219803,1
31,0,18.24217555,1
28,1,18.24204725,1
24,1,18.2415908,1
21,0,18.24080038,1
21,1,18.24073907,1
35,0,18.24045955,1
23,1,18.24033644,1
35,0,18.24023741,1
27,1,18.24011123,1
27,0,18.2399005,1
21,0,18.23983951,1
34,0,18.23934672,1
34,1,18.23846599,1
26,1,18.23835137,1
25,0,18.23826617,1
24,1,18.23818562,1
26,1,18.2381342,1
22,1,18.23811373,1
31,0,18.23774377,1
28,1,18.23727685,1
22,1,18.23692195,1
28,0,18.23685461,1
34,0,18.23683465,1
23,1,18.23670492,1
24,1,18.23661148,1
24,1,18.23611137,1
28,0,18.23583402,1
29,0,18.23573638,1
28,0,18.23569723,1
26,0,18.23525411,1
26,0,18.23496738,1
25,0,18.23462505,1
34,1,18.23436192,1
30,0,18.23415709,1
18,1,18.23345109,1
21,1,18.2332889,1
34,0,18.23325488,1
21,0,18.23298438,1
21,0,18.23279372,1
22,1,18.23255164,1
31,0,18.23241177,1
23,0,18.23240736,1
31,0,18.23215823,1
20,1,18.23215127,1
22,1,18.23212111,1
31,0,18.23199964,1
31,1,18.23194583,1
34,0,18.23186617,1
23,1,18.23158524,1
30,1,18.23155695,1
30,1,18.23145073,1
21,0,18.23091543,1
31,0,18.23090146,1
33,1,18.23071523,1
27,0,18.23069643,1
34,0,18.23059658,1
24,1,18.23055444,1
19,1,18.2303314,1
29,0,18.23013711,1
26,0,18.22980556,1
21,0,18.22977824,1
25,0,18.22974656,1
24,0,18.22959144,1
30,0,18.22928907,1
29,1,18.22921088,1
30,0,18.22889996,1
27,1,18.22861005,1
26,0,18.2285631,1
28,0,18.2284534,1
34,0,18.2282963,1
19,0,18.22815725,1
28,0,18.22812044,1
27,1,18.22811268,1
25,0,18.22803423,1
22,0,18.22771823,1
28,0,18.22759535,1
29,0,18.22743035,1
33,1,18.22724651,1
31,1,18.22668952,1
19,1,18.22617265,1
25,1,18.22599157,1
21,0,18.22585514,1
27,0,18.2256311,1
32,0,18.22528804,1
22,0,18.22512639,1
20,0,18.22507342,1
33,1,18.22490721,1
35,0,18.22462011,1
24,0,18.22368987,1
29,1,18.22339968,1
30,1,18.22338031,1
22,1,18.2230524,1
24,0,18.22249326,1
26,0,18.22239784,1
34,0,18.222317,1
33,0,18.22221239,1
24,0,18.22219239,1
26,1,18.22215451,1
30,0,18.22138117,1
25,1,18.22122061,1
19,1,18.22119929,1
19,1,18.22093905,1
34,1,18.22081331,1
20,1,18.22068462,1
23,1,18.22008447,1
18,1,18.22007271,1
19,1,18.21964203,1
20,1,18.21931824,1
31,0,18.21913909,1
21,1,18.21884583,1
31,0,18.21870483,1
20,0,18.21854454,1
24,1,18.21851486,1
29,0,18.21843058,1
27,0,18.21838052,1
24,1,18.21827378,1
33,1,18.21822679,1
23,0,18.21804804,1
27,1,18.21765542,1
32,1,18.21744497,1
27,0,18.21743516,1
25,1,18.21709201,1
26,1,18.21708959,1
27,0,18.21698564,1
19,1,18.21681506,1
18,0,18.21650689,1
23,1,18.21625566,1
30,0,18.21577488,1
30,1,18.21567028,1
26,1,18.21556065,1
33,0,18.21514571,1
34,0,18.21503071,1
18,1,18.21498436,1
28,0,18.21487204,1
32,0,18.21464517,1
23,0,18.21451069,1
25,1,18.21441199,1
19,0,18.21433161,1
21,0,18.2141349,1
22,0,18.21409378,1
23,1,18.21377779,1
34,0,18.21366023,1
27,1,18.21357318,1
19,1,18.21347573,1
33,1,18.21338416,1
35,0,18.21320071,1
21,0,18.21317981,1
23,0,18.21306091,1
21,1,18.21285121,1
33,0,18.21274743,1
33,0,18.21261684,1
19,0,18.21242965,1
33,0,18.21230942,1
19,1,18.2121764,1
22,0,18.21208602,1
34,1,18.21180247,1
31,0,18.21178624,1
23,1,18.21178121,1
20,1,18.21153121,1
29,0,18.21148814,1
22,1,18.21135889,1
24,1,18.21118209,1
25,0,18.21104457,1
22,0,18.21090313,1
34,1,18.21064404,1
30,0,18.21055103,1
34,1,18.21036683,1
23,0,18.21010679,1
21,0,18.21006643,1
29,0,18.21006016,1
21,1,18.20939761,1
33,0,18.20898319,1
23,1,18.20884262,1
21,0,18.20876637,1
32,0,18.20876154,1
31,0,18.2082642,1
19,1,18.20768305,1
31,0,18.20759794,1
28,0,18.20755915,1
26,0,18.20721638,1
31,0,18.20665634,1
19,0,18.20641868,1
21,1,18.20637977,1
21,1,18.20595974,1
32,0,18.20564278,1
25,1,18.20560297,1
34,1,18.20531721,1
33,0,18.20518997,1
20,1,18.20507356,1
34,1,18.20491131,1
18,0,18.20461973,1
27,0,18.20460886,1
21,1,18.20446713,1
31,1,18.20442658,1
34,1,18.20437372,1
18,1,18.20421886,1
23,1,18.20417106,1
18,1,18.20411609,1
24,0,18.20393944,1
31,1,18.20386741,1
33,1,18.20367956,1
21,0,18.20362815,1
35,0,18.2036086,1
28,0,18.20332896,1
35,0,18.20302381,1
33,1,18.2028328,1
20,1,18.20276327,1
25,0,18.20156773,1
35,1,18.20147912,1
18,1,18.20126571,1
20,1,18.20121164,1
31,1,18.20111431,1
22,1,18.20099493,1
34,1,18.20082824,1
32,0,18.20082227,1
30,0,18.20076826,1
28,1,18.20039188,1
35,0,18.1999883,1
19,1,18.19993345,1
30,1,18.19988784,1
31,1,18.19968677,1
29,0,18.1996511,1
18,0,18.1994339,1
24,1,18.19942037,1
21,1,18.19925021,1
21,0,18.19867677,1
28,0,18.19862988,1
21,1,18.19856872,1
21,1,18.19853875,1
34,1,18.19834443,1
35,0,18.19826877,1
32,0,18.19819694,1
19,1,18.19815627,1
27,1,18.1976084,1
19,0,18.19751427,1
27,0,18.19716783,1
33,0,18.19703277,1
32,0,18.19701165,1
25,0,18.19631569,1
23,0,18.19630777,1
22,1,18.19627153,1
35,0,18.19621149,1
27,0,18.19587482,1
21,0,18.19585985,1
28,0,18.19583758,1
35,0,18.19568754,1
22,0,18.19551825,1
24,0,18.19533991,1
18,1,18.19482814,1
33,0,18.19462627,1
29,1,18.19454758,1
28,1,18.19430977,1
29,1,18.19417573,1
27,1,18.19395662,1
24,0,18.19394238,1
34,1,18.19366128,1
23,0,18.19356431,1
31,0,18.19353766,1
25,0,18.19326195,1
28,0,18.19321163,1
27,1,18.19312534,1
20,1,18.19266152,1
30,0,18.19266109,1
24,1,18.19242815,1
35,1,18.19242692,1
35,1,18.19240852,1
28,0,18.19238617,1
21,0,18.1922655,1
19,1,18.19210342,1
32,1,18.19208616,1
19,1,18.19203846,1
27,0,18.19200405,1
27,1,18.19173093,1
34,1,18.19169502,1
19,0,18.19163458,1
21,1,18.19144891,1
29,0,18.19142577,1
27,1,18.19122374,1
22,1,18.19122127,1
23,1,18.19116274,1
23,1,18.19102972,1
34,1,18.19100165,1
27,1,18.19067622,1
22,1,18.19037905,1
28,0,18.18991195,1
22,0,18.18939317,1
23,0,18.18930481,1
33,1,18.18915377,1
19,1,18.18912955,1
18,1,18.18889899,1
34,0,18.18877063,1
31,1,18.18868349,1
31,1,18.18866372,1
31,0,18.18860943,1
34,0,18.18841,1
23,0,18.18772346,1
19,0,18.18763327,1
19,0,18.18675021,1
19,0,18.18674538,1
28,1,18.18607706,1
25,0,18.18603142,1
25,1,18.18601973,1
34,1,18.18583596,1
34,1,18.18508185,1
23,0,18.18495664,1
26,0,18.18493642,1
21,1,18.18444923,1
32,1,18.18430267,1
29,1,18.18387166,1
27,0,18.18344444,1
29,0,18.18341213,1
27,0,18.18339914,1
34,1,18.18339541,1
34,0,18.18320215,1
24,1,18.1827469,1
18,0,18.18240292,1
29,0,18.18230852,1
28,1,18.18208977,1
32,1,18.18206013,1
32,0,18.1819309,1
18,0,18.18152192,1
31,1,18.18151702,1
31,0,18.18142013,1
30,0,18.18098305,1
35,1,18.18095707,1
27,0,18.18081395,1
29,1,18.1806333,1
18,1,18.18062608,1
32,1,18.18053747,1
29,1,18.18052038,1
29,0,18.18039498,1
31,1,18.18002561,1
22,1,18.179995,1
23,0,18.17939147,1
29,1,18.17908963,1
21,1,18.17867892,1
30,1,18.17838648,1
27,1,18.17799651,1
32,0,18.17794713,1
30,1,18.1778677,1
24,1,18.1777608,1
23,1,18.17751595,1
21,0,18.17735455,1
20,1,18.17718683,1
20,1,18.17703666,1
22,1,18.17632074,1
20,1,18.17605466,1
25,1,18.1758271,1
18,1,18.17569905,1
19,1,18.17522614,1
26,0,18.17481808,1
33,1,18.174679,1
20,0,18.17462545,1
32,0,18.17409804,1
18,1,18.17366088,1
20,0,18.17310174,1
27,0,18.1728364,1
23,1,18.17282007,1
21,0,18.17253482,1
29,0,18.17250921,1
20,0,18.17202238,1
35,0,18.17187537,1
33,0,18.17097769,1
23,1,18.17097153,1
18,0,18.1709604,1
23,1,18.17086046,1
18,0,18.17053034,1
27,0,18.17048829,1
28,0,18.17019666,1
21,0,18.17001597,1
32,0,18.16998954,1
26,1,18.16996352,1
20,0,18.1698186,1
33,1,18.16955316,1
30,1,18.16949457,1
27,0,18.16940113,1
26,0,18.16904876,1
24,0,18.16890524,1
32,0,18.16877786,1
35,0,18.16856742,1
33,1,18.16845813,1
20,1,18.16841033,1
18,1,18.16840168,1
34,0,18.16819324,1
26,1,18.16815521,1
34,0,18.16790951,1
23,0,18.16790374,1
26,0,18.16763598,1
30,0,18.16760871,1
29,1,18.16744142,1
18,0,18.16743236,1
25,0,18.16707611,1
19,1,18.16634535,1
27,0,18.16612614,1
27,0,18.16604242,1
35,1,18.16572696,1
18,1,18.16530915,1
31,1,18.1650205,1
28,1,18.16486062,1
35,0,18.16484001,1
18,0,18.16463226,1
20,1,18.16449718,1
34,0,18.16429217,1
29,0,18.16423723,1
27,1,18.16377881,1
30,0,18.16372435,1
21,0,18.16352747,1
32,1,18.16297536,1
29,0,18.16283077,1
32,0,18.16273103,1
27,1,18.16250439,1
27,1,18.16245587,1
30,0,18.16232002,1
19,0,18.16226464,1
34,1,18.16224033,1
30,1,18.16196221,1
30,1,18.16177843,1
35,1,18.16172407,1
26,0,18.16146283,1
18,0,18.16130695,1
23,0,18.1611317,1
29,1,18.16111497,1
35,0,18.16111235,1
22,0,18.16079328,1
28,1,18.16049267,1
33,0,18.16010095,1
32,0,18.15996148,1
32,1,18.15995733,1
30,1,18.15967686,1
20,0,18.15956627,1
24,0,18.15938969,1
31,0,18.15934577,1
32,0,18.15910346,1
33,0,18.15852387,1
21,1,18.15844215,1
29,0,18.15803912,1
19,1,18.15801495,1
33,0,18.15795545,1
34,1,18.1579126,1
32,0,18.1577994,1
25,1,18.15762432,1
25,1,18.15734356,1
28,0,18.15679858,1
19,0,18.15675118,1
20,0,18.15672175,1
30,0,18.15670181,1
32,1,18.1564332,1
23,1,18.1556299,1
33,1,18.15562266,1
32,0,18.15531491,1
28,0,18.15516031,1
30,1,18.15512293,1
32,0,18.15489173,1
30,1,18.15441981,1
35,1,18.15426146,1
35,0,18.15398129,1
22,1,18.15393269,1
27,1,18.15392011,1
26,0,18.15348597,1
30,0,18.1531865,1
22,1,18.15169367,1
27,0,18.15168965,1
19,1,18.15134904,1
31,1,18.15128238,1
21,0,18.15117746,1
25,0,18.15100487,1
21,0,18.15092607,1
33,0,18.15089078,1
23,0,18.15035027,1
30,1,18.15007978,1
19,1,18.15005419,1
29,1,18.14993161,1
19,0,18.14971899,1
35,1,18.1495784,1
29,0,18.14956422,1
30,0,18.14937195,1
26,1,18.14934441,1
31,0,18.14928835,1
32,0,18.14909773,1
28,1,18.14900148,1
19,0,18.14878165,1
24,1,18.14869436,1
27,1,18.1486358,1
31,1,18.1484428,1
35,1,18.14842068,1
27,1,18.14784091,1
19,0,18.14780267,1
23,1,18.14752492,1
31,0,18.14731333,1
25,0,18.14726033,1
25,1,18.14721576,1
27,0,18.14721342,1
21,1,18.14692573,1
24,0,18.1464903,1
29,0,18.14622354,1
30,1,18.14617804,1
30,1,18.14608582,1
26,0,18.14505161,1
24,0,18.14446189,1
35,1,18.14411858,1
18,1,18.14362086,1
30,1,18.14302989,1
31,0,18.14295313,1
25,0,18.14294164,1
26,0,18.14266046,1
26,0,18.14257214,1
25,0,18.14249909,1
21,0,18.14249069,1
24,0,18.14115402,1
32,0,18.14110246,1
25,0,18.14100388,1
31,0,18.14090443,1
34,1,18.14084497,1
18,1,18.14058805,1
22,1,18.14058245,1
31,1,18.14046028,1
28,0,18.14045983,1
32,1,18.14043061,1
32,0,18.13984999,1
25,1,18.13973286,1
21,1,18.13955312,1
22,1,18.13939507,1
20,1,18.13884255,1
32,1,18.13872265,1
34,0,18.13872155,1
18,0,18.13864233,1
24,0,18.1377569,1
35,1,18.13756474,1
34,1,18.13733342,1
27,0,18.1371741,1
23,0,18.13707732,1
32,0,18.13707619,1
27,0,18.13686531,1
32,0,18.13678348,1
35,1,18.13662356,1
22,1,18.13650505,1
27,1,18.13618995,1
28,1,18.13592616,1
27,1,18.13564118,1
23,1,18.13552156,1
35,1,18.13471721,1
34,1,18.13452976,1
22,0,18.13413815,1
24,1,18.13392611,1
20,0,18.13335564,1
21,1,18.13333107,1
35,1,18.13312479,1
28,0,18.13273272,1
19,0,18.13266439,1
24,0,18.13246452,1
29,1,18.13239371,1
31,0,18.13191936,1
19,0,18.1317717,1
24,1,18.13146849,1
35,1,18.13137585,1
32,1,18.13129903,1
25,1,18.13099918,1
30,1,18.13079312,1
22,1,18.13070535,1
21,1,18.13030179,1
21,1,18.13023872,1
18,1,18.13022809,1
32,1,18.13005903,1
23,0,18.13000976,1
30,0,18.12912957,1
29,0,18.12868001,1
23,0,18.12848819,1
26,0,18.12842244,1
31,0,18.12790658,1
31,1,18.12784076,1
32,1,18.12774512,1
32,1,18.12724236,1
18,1,18.12717792,1
24,0,18.12665023,1
33,0,18.12645965,1
33,1,18.12634188,1
32,0,18.12631885,1
26,1,18.12631327,1
24,0,18.12613356,1
25,1,18.12612944,1
20,1,18.12597457,1
35,0,18.12588915,1
23,1,18.12569926,1
33,0,18.1253869,1
18,1,18.12529805,1
34,1,18.12449704,1
35,0,18.12420875,1
27,0,18.12373035,1
31,0,18.12359409,1
34,1,18.12297851,1
24,0,18.12250364,1
30,1,18.12240389,1
24,0,18.1220174,1
21,1,18.1218952,1
30,0,18.12169291,1
19,1,18.12169002,1
20,1,18.12122754,1
27,0,18.12122701,1
28,0,18.12078908,1
25,0,18.12077705,1
33,1,18.12069248,1
22,0,18.12039538,1
30,1,18.12030018,1
33,0,18.12024407,1
27,0,18.12016075,1
30,0,18.11977885,1
27,1,18.11955185,1
29,0,18.11945325,1
32,0,18.11944285,1
18,1,18.11940175,1
23,0,18.11921106,1
21,1,18.11873605,1
31,0,18.11820246,1
23,0,18.11777425,1
28,1,18.11766344,1
34,0,18.11764781,1
23,1,18.11729809,1
34,1,18.11678562,1
28,1,18.11672187,1
29,1,18.1167033,1
28,1,18.1158958,1
25,0,18.11570446,1
35,0,18.11507991,1
29,0,18.11478271,1
20,1,18.11473707,1
22,0,18.11469057,1
32,1,18.11454185,1
25,1,18.11441679,1
20,1,18.11352523,1
27,0,18.11335961,1
29,1,18.11330959,1
31,1,18.11321096,1
26,0,18.11311728,1
22,0,18.11296727,1
19,1,18.11260699,1
18,0,18.1125874,1
35,1,18.11253807,1
18,1,18.11251305,1
29,0,18.11194707,1
29,0,18.1117238,1
31,0,18.1116558,1
22,1,18.11165205,1
27,0,18.11140157,1
30,0,18.11133947,1
27,0,18.11125463,1
33,0,18.1111529,1
20,0,18.11060438,1
35,0,18.11043975,1
35,0,18.11026907,1
18,0,18.11020876,1
31,0,18.10990038,1
32,1,18.10974178,1
18,1,18.10924128,1
26,0,18.10901643,1
27,1,18.10888373,1
31,1,18.10880095,1
33,0,18.10825629,1
21,0,18.10816607,1
29,0,18.10804936,1
34,0,18.10792955,1
34,0,18.10792947,1
24,0,18.10773351,1
26,0,18.10763302,1
31,1,18.10755446,1
19,0,18.10754258,1
35,0,18.10727262,1
29,0,18.10675985,1
23,0,18.10663688,1
19,1,18.10627208,1
25,0,18.10613167,1
24,1,18.10606103,1
35,0,18.10601544,1
27,1,18.10591263,1
21,0,18.10589005,1
22,1,18.10548684,1
29,0,18.10547984,1
19,0,18.10534845,1
29,1,18.1048393,1
27,0,18.10469182,1
21,0,18.10457115,1
25,1,18.1042925,1
26,0,18.1041218,1
18,0,18.10397458,1
22,1,18.10376343,1
19,0,18.10363697,1
18,1,18.10344967,1
29,1,18.10338572,1
24,1,18.10332417,1
20,1,18.10330735,1
35,0,18.10306456,1
22,1,18.10297023,1
29,1,18.10293423,1
19,1,18.10269025,1
23,0,18.10257535,1
19,0,18.10239886,1
34,0,18.10220499,1
21,1,18.10172972,1
26,0,18.10163074,1
22,0,18.10144743,1
35,0,18.1013622,1
25,0,18.10121601,1
25,1,18.10070614,1
29,0,18.10059166,1
29,1,18.10034645,1
29,0,18.10029933,1
18,0,18.10027131,1
22,0,18.10019824,1
31,1,18.10011502,1
26,1,18.1,1
23,0,18.09999108,1
27,0,18.09960907,1
32,1,18.09956174,1
28,1,18.09953764,1
27,0,18.09938681,1
24,0,18.09921355,1
24,1,18.09895221,1
20,1,18.09836469,1
21,1,18.09790146,1
31,0,18.09769708,1
35,1,18.09730889,1
20,1,18.09704674,1
35,0,18.09694693,1
27,0,18.09635631,1
31,1,18.09608384,1
23,1,18.09579663,1
25,1,18.09567686,1
29,1,18.09558386,1
23,0,18.09516258,1
25,0,18.0946408,1
28,0,18.09454471,1
26,1,18.0942377,1
28,1,18.09385215,1
21,0,18.09377332,1
22,0,18.09358571,1
31,0,18.09337197,1
24,0,18.09327892,1
18,0,18.09326553,1
28,0,18.09311923,1
31,0,18.09289031,1
25,0,18.09280537,1
34,1,18.09239867,1
23,0,18.092137,1
27,1,18.09192161,1
33,0,18.09185971,1
20,1,18.09158744,1
19,1,18.09111677,1
27,1,18.09048809,1
32,1,18.09023228,1
27,1,18.08997529,1
24,0,18.08989763,1
27,1,18.08972626,1
20,1,18.08923595,1
29,0,18.08911028,1
33,1,18.088586,1
33,1,18.08834842,1
25,0,18.08805592,1
27,1,18.08775898,1
26,0,18.08754954,1
32,1,18.08743849,1
25,1,18.0870928,1
21,0,18.08692593,1
22,0,18.08691951,1
34,1,18.08678387,1
32,0,18.08677504,1
20,1,18.08669602,1
20,0,18.08658855,1
30,0,18.08636073,1
24,1,18.08594096,1
29,1,18.08585282,1
25,0,18.08580738,1
26,0,18.0856396,1
33,0,18.08535762,1
28,1,18.08498498,1
18,1,18.08469625,1
33,0,18.084435,1
25,0,18.08390311,1
31,0,18.08351362,1
32,0,18.08347014,1
35,0,18.08308202,1
29,0,18.08307347,1
18,1,18.08274788,1
33,1,18.08259479,1
33,0,18.08253724,1
29,0,18.08249392,1
32,0,18.08242487,1
23,0,18.0821658,1
23,0,18.08205097,1
34,0,18.08200476,1
35,0,18.0819816,1
18,1,18.0818703,1
33,1,18.08182439,1
19,0,18.08168558,1
21,1,18.08161866,1
32,1,18.08149755,1
27,0,18.08136181,1
31,1,18.08126634,1
33,1,18.08125343,1
27,1,18.08115992,1
21,0,18.08105758,1
20,0,18.08040181,1
22,0,18.07976523,1
27,1,18.07935795,1
26,0,18.07930309,1
26,0,18.07905079,1
28,0,18.07899431,1
28,0,18.07899284,1
26,1,18.07835548,1
19,1,18.07822397,1
23,1,18.07820896,1
26,1,18.07781561,1
32,1,18.07763648,1
27,0,18.07728207,1
23,0,18.07656073,1
30,0,18.07640485,1
19,1,18.07634637,1
33,1,18.07630805,1
33,1,18.07601202,1
31,1,18.07592866,1
28,1,18.07588576,1
21,0,18.07583696,1
29,0,18.07550189,1
26,1,18.07546505,1
23,1,18.07513945,1
23,1,18.07501517,1
30,0,18.07489315,1
19,0,18.07461728,1
35,0,18.07445706,1
21,0,18.07441646,1
35,1,18.0743765,1
20,1,18.07421989,1
35,0,18.07418088,1
25,0,18.07414736,1
24,0,18.0741242,1
33,0,18.07410576,1
27,1,18.0738342,1
22,0,18.07338226,1
23,1,18.07317622,1
31,1,18.07309882,1
20,1,18.07292647,1
27,0,18.07271341,1
35,0,18.07264716,1
30,1,18.0725962,1
30,1,18.07252669,1
28,0,18.07229333,1
20,0,18.07201605,1
27,0,18.07167039,1
30,0,18.07158805,1
33,1,18.07115228,1
27,1,18.0709728,1
20,0,18.07095361,1
32,0,18.07093619,1
21,1,18.07081989,1
20,1,18.07062963,1
30,1,18.07061374,1
20,0,18.07054529,1
24,0,18.07048391,1
20,1,18.07039746,1
20,0,18.07031498,1
28,0,18.06992004,1
19,0,18.06988533,1
26,1,18.06946211,1
30,1,18.06904745,1
19,0,18.06900679,1
